local_id	std_id	new_or_modified	MRB_ID	hydseq	sqkm	demtarea	meanq	delivery_target	pname	headflag	termflag	rchtype	meanv	rchtot	length_m	EDANAME	RR	HUC6	station_id	station_name	basin_delineation	edacode	ex_calib	staid	HUC8	del_frac	mean_del_frac	se_del_frac	ci_lo_del_frac	ci_hi_del_frac
17728	17728	F	17728	6509	1.33	200.89	155.41	0	LITTLE BUFFALO R	0	0	0	0.89	0.07205	1688.78353	Mississippi River	06040004013	60400				G190x			06040004	0.5939703564	0.6010434348	0.0760522524	0.4960170906	0.7386462856
17736	17736	F	17736	6510	64.79	64.790001	33.4	0	WALKER CR	1	0	0	0.6	0.73344	11589.72171	Mississippi River	06040004021	60400				G190x			06040004	0.5077530722	0.513721779	0.0916023103	0.396879033	0.6904766438
17737	17737	F	17737	6511	93.61	93.620003	44.07	0	BUFFALO R	1	0	0	0.68	0.84906	15205.73093	Mississippi River	06040004022	60400				G190x			06040004	0.5077530722	0.513721779	0.0916023103	0.396879033	0.6904766438
17735	17735	F	17735	6512	13.88	172.29001	90.46	0	BUFFALO R	0	0	0	0.66	0.26389	4586.95508	Mississippi River	06040004020	60400				G190x			06040004	0.5268219545	0.5331729732	0.088376641	0.4200678216	0.7040731165
17738	17738	F	17738	6513	34.3	34.299999	30.62	0	SAW CR	1	0	0	0.58	0.69408	10602.17628	Mississippi River	06040004023	60400				G190x			06040004	0.5268219545	0.5331729732	0.088376641	0.4200678216	0.7040731165
17734	17734	F	17734	6514	81.62	288.21002	172.11	0	BUFFALO R	0	0	0	0.93	0.72173	17677.4325	Mississippi River	06040004019	60400				G190x			06040004	0.5827123607	0.5897321308	0.0781995405	0.4817988503	0.7324674576
17739	17739	F	17739	6515	41.42	41.419998	44.07	0	GRINDERS CR	1	0	0	0.68	0.85716	15350.83518	Mississippi River	06040004024	60400				G190x			06040004	0.5827123607	0.5897321308	0.0781995405	0.4817988503	0.7324674576
17733	17733	F	17733	6516	3.66	333.29001	227.32	0	BUFFALO R	0	0	0	1.07	0.13697	3859.8394	Mississippi River	06040004018	60400				G190x			06040004	0.5939703564	0.6010434348	0.0760522524	0.4960170906	0.7386462856
17727	17727	F	17727	6517	39.19	573.37	408.71	0	BUFFALO R	0	0	0	1.12	0.3031	8940.55892	Mississippi River	06040004012	60400				G190x			06040004	0.6196623511	0.6267553475	0.0710869923	0.524876815	0.7547163767
17740	17740	F	17740	6518	52.27	52.27	40.82	0	ROCKHOUSE CR	1	0	0	0.66	0.81712	14203.34027	Mississippi River	06040004025	60400				G190x			06040004	0.6196623511	0.6267553475	0.0710869923	0.524876815	0.7547163767
17726	17726	F	17726	6519	0.19	625.83002	451.39	0	BUFFALO R	0	0	0	1.17	0.01829	563.61917	Mississippi River	06040004011	60400				G190x			06040004	0.6212477673	0.6283373714	0.0707789958	0.5266461158	0.755683984
17741	17741	F	17741	6520	64.21	64.209999	38.04	0	TRACE CR	1	0	0	0.64	0.79022	13319.50411	Mississippi River	06040004026	60400				G190x			06040004	0.6212477673	0.6283373714	0.0707789958	0.5266461158	0.755683984
17725	17725	F	17725	6521	44.22	734.26001	514.94	0	BUFFALO R	0	0	0	1.24	0.27093	8847.70352	Mississippi River	06040004010	60400				G190x			06040004	0.6452132725	0.6521864467	0.0661310127	0.5579528666	0.7701633161
17723	17723	F	17723	6522	65.4	943.82007	613.29	0	BUFFALO R	0	0	0	1.33	0.30445	10664.13857	Mississippi River	06040004008	60400				G190x			06040004	0.673248729	0.6799314135	0.0608072143	0.5963200273	0.7867653627
65140	65140	F	65140	6523	61.79	1162.05	761.3	0	BUFFALO R	0	0	0	1.46	0.5197	19983.14275	Mississippi River	06040004006	60400	03604000	BUFFALO RIVER NEAR FLAT WOODS, TN		G190x			06040004	0.7239488888	0.7296886779	0.0521745913	0.6537984695	0.8122151142
17721	17721	F	17721	6524	10.83	1172.88	761.3	0	BUFFALO R	0	0	0	1.46	0.1525	5863.6566	Mississippi River	06040004006	60400	TDECWPC .BUFFA073.1WE	BUFFALO RIVER		G190x			06040004	0.7395383774	0.7448814308	0.0500024121	0.6700516361	0.8243566347
17742	17742	F	17742	6525	43.63	43.630001	30.2	0	SINKING CR	1	0	0	0.58	0.67942	10378.32836	Mississippi River	06040004027	60400				G190x			06040004	0.7395383774	0.7448814308	0.0500024121	0.6700516361	0.8243566347
17720	17720	F	17720	6526	57.12	1273.63	822.62	0	BUFFALO R	0	0	0	1.51	0.27272	10845.49158	Mississippi River	06040004005	60400				G190x			06040004	0.7682592084	0.7727415291	0.0469558385	0.6986063294	0.8462163695
17743	17743	F	17743	6527	37.86	37.860001	36.23	0	HURRICANE CR	1	0	0	0.63	0.75787	12574.65748	Mississippi River	06040004028	60400				G190x			06040004	0.7682592084	0.7727415291	0.0469558385	0.6986063294	0.8462163695
17719	17719	F	17719	6528	57.57	1369.0599	895.09	0	BUFFALO R	0	0	0	1.56	0.30833	12667.75922	Mississippi River	06040004004	60400				G190x			06040004	0.8020758492	0.805331456	0.0454937962	0.7308880603	0.8748160899
17744	17744	F	17744	6529	57.18	57.18	53.02	0	COON CR	1	0	0	0.74	0.9079	17694.06855	Mississippi River	06040004029	60400				G190x			06040004	0.8020758492	0.805331456	0.0454937962	0.7308880603	0.8748160899
17718	17718	F	17718	6530	16.75	1442.99	962.51	0	BUFFALO R	0	0	0	1.61	0.11878	5036.60662	Mississippi River	06040004003	60400				G190x			06040004	0.815496905	0.8182024583	0.0456815047	0.7454661288	0.8888000622
17745	17745	F	17745	6531	41.38	41.380001	54.35	0	BRUSH CR	1	0	0	0.75	0.94959	18756.72928	Mississippi River	06040004030	60400				G190x			06040004	0.815496905	0.8182024583	0.0456815047	0.7454661288	0.8888000622
17717	17717	F	17717	6532	31.68	1516.05	1036.37	0	BUFFALO R	0	0	0	1.65	0.15596	6777.44965	Mississippi River	06040004002	60400				G190x			06040004	0.8179601282	0.8204549611	0.0441603807	0.7489779012	0.8899564007
17746	17746	F	17746	6533	220.76	220.75999	97.56	0	CANE CR	1	0	0	0.97	1.32277	33792.08839	Mississippi River	06040004031	60400				G190x			06040004	0.8179601282	0.8204549611	0.0441603807	0.7489779012	0.8899564007
17716	17716	F	17716	6534	236.76	1973.5701	1255.18	0	BUFFALO R	0	0	0	1.78	0.95694	44860.407	Mississippi River	06040004001	60400				G190x			06040004	0.8332377087	0.8340439431	0.0410673622	0.7709587274	0.8982309538
17654	17654	F	17654	6535	11.08	8912.1094	5451.19	0	DUCK R	0	0	0	2.41	0.04722	2997.27811	Mississippi River	06040003002	60400				G190x			06040003	0.833998922	0.8347038659	0.0412351166	0.7699254563	0.8993101432
17715	17715	F	17715	6536	15.48	9051.9297	5513.74	0	DUCK R	0	0	0	2.42	0.05821	3710.07484	Mississippi River	06040003065	60400				G190x			06040003	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
18108	18108	F	18108	6537	56.22	9108.1494	5544.65	0	DUCK R	0	0	1	2.43	0.14126	9040.12098	Mississippi River	06040003001	60400				G190x			06040003	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
17747	17747	F	17747	6538	209.06	209.06	41.08	0	W SANDY CR, MCGOWAN BR	1	0	0	0.66	0.89349	15530.73428	Mississippi River	06040005024	60400				G190x			06040005	0.8227325834	0.8238420268	0.0414654857	0.7557142206	0.8912706094
17748	17748	F	17748	6539	157.44	157.44	52.94	0	W SANDY CR	1	0	0	0.74	1.02985	20070.78245	Mississippi River	06040005025	60400				G190x			06040005	0.8227325834	0.8238420268	0.0414654857	0.7557142206	0.8912706094
18081	18081	F	18081	6540	10.05	376.54999	99.1	0	W SANDY CR	0	0	0	0.7	0.10541	1943.3153	Mississippi River	06040005023	60400				G190x			06040005	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
18120	18120	F	18120	6541	24.22	400.76999	99.1	0	W SANDY CR	0	0	1	0.7	0.33179	6116.66642	Mississippi River	06040005023	60400				G190x			06040005	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
17750	17750	F	17750	6542	75.13	75.129997	43.2	0	BEAR CR	1	0	0	0.68	0.91165	16326.56981	Mississippi River	06040005029	60400				G190x			06040005	0.7987512479	0.8008218344	0.0425594261	0.7303770091	0.8673320671
17754	17754	F	17754	6543	32.47	32.470001	42.12	0	ROAN CR	1	0	0	0.67	0.60385	10655.2393	Mississippi River	06040005033	60400				G190x			06040005	0.6491381162	0.6546351631	0.0675823139	0.5561325826	0.7861197118
17755	17755	F	17755	6544	192.29	192.28999	75.3	0	BIG SANDY CR	1	0	0	0.86	0.84289	19091.04875	Mississippi River	06040005034	60400				G190x			06040005	0.6491381162	0.6546351631	0.0675823139	0.5561325826	0.7861197118
17753	17753	F	17753	6545	100.49	325.25	164.64	0	BIG SANDY CR	0	0	0	0.91	0.49839	11944.46087	Mississippi River	06040005032	60400				G190x			06040005	0.6959475465	0.7008569132	0.0581738125	0.6131122756	0.8078449201
17756	17756	F	17756	6546	33.31	33.310001	45.95	0	MAPLE CR	1	0	0	0.7	0.62796	11576.83906	Mississippi River	06040005035	60400				G190x			06040005	0.6959475465	0.7008569132	0.0581738125	0.6131122756	0.8078449201
17752	17752	F	17752	6547	356.94	715.5	313.3	0	BIG SANDY CR	0	0	0	1.25	0.89355	29416.40797	Mississippi River	06040005031	60400				G190x			06040005	0.788482227	0.7909302665	0.0434389199	0.7195626899	0.8601518489
17757	17757	F	17757	6548	27	27	23.29	0	DRY CR	1	0	0	0.52	0.64345	8812.07183	Mississippi River	06040005036	60400				G190x			06040005	0.788482227	0.7909302665	0.0434389199	0.7195626899	0.8601518489
17751	17751	F	17751	6549	12.37	754.87	345.06	0	BIG SANDY CR	0	0	0	1.3	0.09262	3171.17013	Mississippi River	06040005030	60400				G190x			06040005	0.7987512479	0.8008218344	0.0425594261	0.7303770091	0.8673320671
17749	17749	F	17749	6550	12.43	842.42999	399.26	0	BIG SANDY CR	0	0	0	1.39	0.11515	4215.44803	Mississippi River	06040005028	60400				G190x			06040005	0.8117049226	0.8132701494	0.0417907418	0.7433109672	0.8812816738
17758	17758	F	17758	6551	59.73	59.73	36.84	0	RUSHING CR	1	0	0	0.63	0.84402	14004.02269	Mississippi River	06040005037	60400				G190x			06040005	0.8117049226	0.8132701494	0.0417907418	0.7433109672	0.8812816738
18080	18080	F	18080	6552	102.57	1004.73	456.43	0	BIG SANDY CR	0	0	0	1.48	0.202	7873.67054	Mississippi River	06040005027	60400				G190x			06040005	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
18119	18119	F	18119	6553	86.04	1090.77	456.43	0	BIG SANDY CR	0	0	1	1.48	0.32307	12592.53869	Mississippi River	06040005027	60400				G190x			06040005	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
18084	18084	F	18084	6554	130.74	1622.2899	804.97	0	BIG SANDY CR	0	0	1	1.49	0.26062	10227.00489	Mississippi River	06040005021	60400				G190x			06040005	0.8349382574	0.8355159695	0.0414846403	0.7686536069	0.9006422881
17761	17761	F	17761	6555	42.69	42.689999	41.35	0	CAMP CR	1	0	0	0.66	0.73299	12740.87649	Mississippi River	06040006004	60400				G190x			06040006	0.935398049	0.9381202067	0.0211784992	0.9056926844	0.9703606226
17763	17763	F	17763	6556	22.61	22.610001	29.98	0	TRACE CR	1	0	0	0.58	0.6141	9380.55068	Mississippi River	06040006006	60400				G190x			06040006	0.8670879076	0.8719085993	0.0420853898	0.8090319182	0.9389571989
17765	17765	F	17765	6557	190.7	190.7	114.94	0	CLARK'S R, W FK	1	0	0	1.03	0.93803	25445.71678	Mississippi River	06040006008	60400				G190x			06040006	0.8351390052	0.8406726327	0.0512659264	0.7650672518	0.9236471009
17766	17766	F	17766	6558	51.53	51.529999	41.87	0	SOLDIER CR	1	0	0	0.67	0.73555	12979.06888	Mississippi River	06040006009	60400				G190x			06040006	0.8351390052	0.8406726327	0.0512659264	0.7650672518	0.9236471009
17764	17764	F	17764	6559	88.48	330.70999	178.52	0	CLARK'S R, W FK	0	0	0	0.95	0.26872	6723.29372	Mississippi River	06040006007	60400				G190x			06040006	0.8670879076	0.8719085993	0.0420853898	0.8090319182	0.9389571989
17762	17762	F	17762	6560	139.79	493.10999	261.23	0	CLARK'S R, W FK	0	0	0	1.15	0.54279	16439.37712	Mississippi River	06040006005	60400				G190x			06040006	0.935398049	0.9381202067	0.0211784992	0.9056926844	0.9703606226
17760	17760	F	17760	6561	2.75	538.54999	312.92	0	CLARK'S R, W FK	0	0	0	1.25	0.09773	3217.43737	Mississippi River	06040006003	60400				G190x			06040006	0.9482571935	0.950497956	0.0170549632	0.9241718852	0.9761941356
17768	17768	F	17768	6562	61.42	61.419998	52.21	0	SMITH CR	1	0	0	0.74	0.83543	16281.68482	Mississippi River	06040006011	60400				G190x			06040006	0.8839598183	0.8883345492	0.0370811789	0.8325723042	0.9468334882
17771	17771	F	17771	6563	75.87	75.870003	38.7	0	CLARK'S R, E FK	1	0	0	0.65	0.88929	15223.58257	Mississippi River	06040006014	60400				G190x			06040006	0.6986451088	0.705249886	0.0858756246	0.5866133284	0.8539381709
17772	17772	F	17772	6564	35.07	35.07	30.56	0	CLARK'S R	1	0	0	0.58	0.79867	12199.90641	Mississippi River	06040006015	60400				G190x			06040006	0.6986451088	0.705249886	0.0858756246	0.5866133284	0.8539381709
17770	17770	F	17770	6565	127.56	238.5	90.09	0	CLARK'S R	0	0	0	0.66	0.40518	7042.96317	Mississippi River	06040006013	60400				G190x			06040006	0.739333834	0.7459577794	0.0763725865	0.6381762328	0.8754606138
17773	17773	F	17773	6566	42.65	42.650002	50.93	0	CLAYTON CR	1	0	0	0.73	0.63043	12120.40887	Mississippi River	06040006016	60400				G190x			06040006	0.739333834	0.7459577794	0.0763725865	0.6381762328	0.8754606138
17769	17769	F	17769	6567	373.8	654.94995	302.26	0	CLARK'S R	0	0	0	1.23	1.27883	41426.35886	Mississippi River	06040006012	60400				G190x			06040006	0.8839598183	0.8883345492	0.0370811789	0.8325723042	0.9468334882
17767	17767	F	17767	6568	101.32	817.69	414.95	0	CLARK'S R	0	0	0	1.42	0.50258	18795.34336	Mississippi River	06040006010	60400				G190x			06040006	0.9482571935	0.950497956	0.0170549632	0.9241718852	0.9761941356
17759	17759	F	17759	6569	141.25	1497.49	774.91	0	CLARK'S R	0	0	0	1.47	0.37739	14610.69176	Mississippi River	06040006002	60400				G190x			06040006	0.9995947562	0.999645443	0.0006058228	0.9986734599	1.0005954824
17775	17775	F	17775	6570	69.68	69.68	44.35	0	SEWEE CR	1	0	0	0.69	0.99685	18114.99734	Mississippi River	06020001045	60200				G190x			06020001	0.5920965283	0.5964153728	0.0738310046	0.4884265114	0.7133090747
17213	17213	F	17213	6571	11.9	158.84	121.58	0	SEWEE CR	0	0	0	0.78	0.18007	3699.06164	Mississippi River	06020001043	60200				G190x			06020001	0.607180914	0.6110921038	0.0739473315	0.5034569071	0.7328609295
17211	17211	F	17211	6572	75.18	318.25	230.57	0	SEWEE CR	0	0	0	1.08	0.50944	14490.28623	Mississippi River	06020001041	60200				G190x			06020001	0.6519705193	0.6543336689	0.0762930689	0.5407032983	0.7832328091
17776	17776	F	17776	6573	36.61	36.610001	51.55	0	RILEY CR	1	0	0	0.73	0.67045	12889.80247	Mississippi River	06010201009	60102				G190x			06010201	0.6039662302	0.6054857258	0.0829214861	0.4864877458	0.7501438027
17778	17778	F	17778	6574	37.52	37.52	45.27	0	SPRING CR	1	0	0	0.69	0.73851	13420.44066	Mississippi River	06010102040	60101				G190x			06010102	0.226113885	0.2156710729	0.0929371155	0.1229805279	0.4125720061
17781	17781	F	17781	6575	7.48	45	45.27	0	SPRING CR	0	0	1	0.69	0.13126	2385.37703	Mississippi River	06010102040	60101				G190x			06010102	0.226113885	0.2156710729	0.0929371155	0.1229805279	0.4125720061
17783	17783	F	17783	6576	41.9	41.900002	33.85	0	BOONE'S CR	1	0	0	0.61	0.90144	14481.84213	Mississippi River	06010103006	60101				G190x			06010103	0.3280653352	0.3217289782	0.1018717591	0.2016759092	0.5264438521
17789	17789	F	17789	6577	1.97	43.870003	33.85	0	BOONE'S CR	0	0	1	0.61	0.03598	578.02829	Mississippi River	06010103006	60101				G190x			06010103	0.3280653352	0.3217289782	0.1018717591	0.2016759092	0.5264438521
17793	17793	F	17793	6578	207.03	207.03	146.82	0	ELK R	1	0	0	1.14	1.1318	33980.76298	Mississippi River	06010103027	60101				G190x			06010103	0.2050946598	0.195026073	0.0871846099	0.1071000801	0.3762241262
17798	17798	F	17798	6579	6.57	213.60001	146.82	0	ELK R	0	0	1	1.14	0.08531	2561.25703	Mississippi River	06010103027	60101				G190x			06010103	0.2050946598	0.195026073	0.0871846099	0.1071000801	0.3762241262
17799	17799	F	17799	6580	111.26	111.26	95.64	0	POOR VALLEY CR	1	0	0	0.96	1.08521	27437.61196	Mississippi River	06010104017	60101				G190x			06010104	0.4090685164	0.4054459914	0.0997898741	0.2798499832	0.5931004154
17802	17802	F	17802	6581	25.84	137.10001	95.64	0	POOR VALLEY CR	0	0	1	0.96	0.19393	4903.07426	Mississippi River	06010104017	60101				G190x			06010104	0.4090685164	0.4054459914	0.0997898741	0.2798499832	0.5931004154
17804	17804	F	17804	6582	55.41	55.41	65.14	0	INDIAN CR	1	0	0	0.81	0.76206	16256.79866	Mississippi River	06010205011	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17816	17816	F	17816	6583	15.87	71.279999	65.14	0	INDIAN CR	0	0	1	0.81	0.07406	1579.91502	Mississippi River	06010205011	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17811	17811	F	17811	6584	94.76	4010.5198	2283.16	0	CLINCH R	0	0	1	2.23	0.26962	15834.83391	Mississippi River	06010205009	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17807	17807	F	17807	6585	90.5	90.5	106.65	0	BIG SYCAMORE CR	1	0	0	1	1.02218	26920.59765	Mississippi River	06010205060	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17814	17814	F	17814	6586	2.3	92.800003	106.65	0	BIG SYCAMORE CR	0	0	1	1	0.07375	1942.22606	Mississippi River	06010205060	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17808	17808	F	17808	6587	45.52	45.52	55.56	0	LITTLE SYCAMORE CR	1	0	0	0.76	0.69866	13984.29068	Mississippi River	06010205062	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17815	17815	F	17815	6588	0.11	45.630001	55.56	0	LITTLE SYCAMORE CR	0	0	1	0.76	0.01497	299.6086	Mississippi River	06010205062	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17813	17813	F	17813	6589	45.12	183.55	193.51	0	BIG SYCAMORE CR	0	0	1	0.99	0.23289	6072.28503	Mississippi River	06010205058	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17810	17810	F	17810	6590	530.44	4724.54	2698.28	0	CLINCH R	0	0	1	2.36	0.89674	55736.35615	Mississippi River	06010205008	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17818	17818	F	17818	6591	167.19	167.19	121.34	0	DAVIS CR	1	0	0	1.06	1.09701	30625.01335	Mississippi River	06010206026	60102				G190x			06010206	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17821	17821	F	17821	6592	0.71	167.90001	121.34	0	DAVIS CR	0	0	1	1.06	0.02285	637.91065	Mississippi River	06010206026	60102				G190x			06010206	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17819	17819	F	17819	6593	141.86	2461.03	1566.76	0	POWELL R	0	0	1	1.94	0.33523	17127.84073	Mississippi River	06010206001	60102				G190x			06010206	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17812	17812	F	17812	6594	7.9	2468.9299	1573.15	0	POWELL R	0	0	1	1.94	0.03117	1592.66744	Mississippi River	06010205063	60102				G190x			06010205	0.3863244945	0.3810823221	0.0981731806	0.2635003097	0.568453932
17809	17809	F	17809	6595	356.52	7549.9902	4316.13	0	CLINCH R	0	0	2	5.53	0.07796	11354.75693	Mississippi River	06010205001	60102				G190x			06010205	0.5576578876	0.559020487	0.0932319931	0.4272551763	0.7209980313
17163	17163	F	17163	6596	175.04	7725.0303	4404.93	0	CLINCH R	0	0	0	2.23	0.34287	20136.9771	Mississippi River	06010207019	60102				G190x			06010207	0.5613676924	0.5626973851	0.0912932994	0.4332462661	0.722988965
17159	17159	F	17159	6597	122.25	8017.6401	4732.35	0	CLINCH R	0	0	0	2.29	0.52452	31633.97378	Mississippi River	06010207015	60102				G190x			06010207	0.5670907359	0.5682628683	0.0888101709	0.4425743522	0.7246816438
17822	17822	F	17822	6598	0.94	8290.8809	4931.59	0	CLINCH R	0	0	0	2.33	0.01607	985.97677	Mississippi River	06010207013	60102				G190x			06010207	0.567266994	0.5684322172	0.0887441229	0.4428632908	0.7248836362
17825	17825	F	17825	6599	28.44	8319.3213	4931.59	0	CLINCH R	0	0	1	2.33	0.12944	7942.72739	Mississippi River	06010207013	60102				G190x			06010207	0.567266994	0.5684322172	0.0887441229	0.4428632908	0.7248836362
17823	17823	F	17823	6600	233.13	233.13	233.76	0	BEAVER CR	1	0	0	1.37	1.32574	47834.36147	Mississippi River	06010207011	60102				G190x			06010207	0.567266994	0.5684322172	0.0887441229	0.4428632908	0.7248836362
17826	17826	F	17826	6601	1.65	234.78	233.76	0	BEAVER CR	0	0	1	1.37	0.01869	674.49685	Mississippi River	06010207011	60102				G190x			06010207	0.567266994	0.5684322172	0.0887441229	0.4428632908	0.7248836362
17824	17824	F	17824	6602	55.07	8609.1719	5273.27	0	CLINCH R	0	0	2	2.38	0.19838	12434.74754	Mississippi River	06010207006	60102				G190x			06010207	0.5964129301	0.5982781324	0.0859451459	0.4724903158	0.7471449509
17157	17157	F	17157	6603	5.53	8614.7021	5285.18	0	CLINCH R	0	0	0	2.38	0.04302	2696.56456	Mississippi River	06010207005	60102				G190x			06010207	0.5969093067	0.5987583707	0.0857090252	0.4727297441	0.7474129532
65136	65136	F	65136	6604	31.03	8670.2217	5450.52	0	CLINCH R	0	0	0	2.41	0.122	7743.50037	Mississippi River	06010207003	60102				G190x			06010207	0.5983192243	0.6001173986	0.0850659623	0.4759781614	0.7481735013
17155	17155	F	17155	6605	118.68	8788.9014	5450.52	0	CLINCH R	0	0	0	2.41	0.27192	17259.29661	Mississippi River	06010207003	60102				G190x			06010207	0.6014737176	0.6031309838	0.0837804422	0.482280883	0.7491660876
17154	17154	F	17154	6606	41.63	9180.9014	5676.33	0	CLINCH R	0	0	0	2.45	0.14709	9490.6166	Mississippi River	06010207002	60102				G190x			06010207	0.6031870071	0.6047520796	0.0831747032	0.4851705166	0.7505756402
17153	17153	F	17153	6607	21.68	11447.951	7347.89	0	CLINCH R	0	0	0	2.68	0.10545	7442.73752	Mississippi River	06010207001	60102				G190x			06010207	0.6044182808	0.6059102911	0.0827810794	0.4872527673	0.7498936499
17827	17827	F	17827	6608	19.52	19.52	27	0	*B	1	0	0	0.56	0.49462	7294.95843	Mississippi River	06010201037	60102				G190x			06010201	0.5657774985	0.5668294665	0.088614693	0.4419074718	0.7243650704
17832	17832	F	17832	6609	44.76	64.279999	27	0	*B	0	0	1	0.56	0.16724	2466.46998	Mississippi River	06010201037	60102				G190x			06010201	0.5657774985	0.5668294665	0.088614693	0.4419074718	0.7243650704
17829	17829	F	17829	6610	44.54	44.540001	28.8	0	*A	1	0	0	0.57	0.53367	8011.33959	Mississippi River	06010201022	60102				G190x			06010201	0.5657774985	0.5668294665	0.088614693	0.4419074718	0.7243650704
17834	17834	F	17834	6611	1.69	46.23	28.8	0	*A	0	0	1	0.57	0.08297	1245.54625	Mississippi River	06010201022	60102				G190x			06010201	0.5657774985	0.5668294665	0.088614693	0.4419074718	0.7243650704
17844	17844	F	17844	6612	85.43	85.43	87.37	0	POSSUM CR	1	0	0	0.92	0.84388	20447.01991	Mississippi River	06020001062	60200				G190x			06020001	0.6562432657	0.6583304794	0.074671439	0.5481720824	0.7851115665
17855	17855	F	17855	6613	0.76	86.190002	87.37	0	POSSUM CR	0	0	1	0.92	0.0345	835.88569	Mississippi River	06020001062	60200				G190x			06020001	0.6562432657	0.6583304794	0.074671439	0.5481720824	0.7851115665
17846	17846	F	17846	6614	247.87	247.87	93.57	0	LONG SAVANNAH CR	1	0	0	0.95	0.86359	21606.75838	Mississippi River	06020001029	60200				G190x			06020001	0.6562432657	0.6583304794	0.074671439	0.5481720824	0.7851115665
17857	17857	F	17857	6615	21.57	269.44	93.57	0	LONG SAVANNAH CR	0	0	1	0.95	0.13108	3279.60386	Mississippi River	06020001029	60200				G190x			06020001	0.6562432657	0.6583304794	0.074671439	0.5481720824	0.7851115665
17859	17859	F	17859	6616	13.85	13.85	13.03	0	BAKER CR	1	0	0	0.41	0.54833	5920.83813	Mississippi River	06020003010	60200				G190x			06020003	0.6005137095	0.6024838287	0.0856101203	0.4776487387	0.7501912411
17864	17864	F	17864	6617	4.45	18.299999	13.03	0	BAKER CR	0	0	1	0.41	0.3178	3431.56198	Mississippi River	06020003010	60200				G190x			06020003	0.6005137095	0.6024838287	0.0856101203	0.4776487387	0.7501912411
17860	17860	F	17860	6618	59.91	59.91	25.36	0	GREASY CR	1	0	0	0.54	0.8077	11486.93556	Mississippi River	06020003035	60200				G190x			06020003	0.6005137095	0.6024838287	0.0856101203	0.4776487387	0.7501912411
17865	17865	F	17865	6619	0.48	60.389999	25.36	0	GREASY CR	0	0	1	0.54	0.04918	699.47245	Mississippi River	06020003035	60200				G190x			06020003	0.6005137095	0.6024838287	0.0856101203	0.4776487387	0.7501912411
17863	17863	F	17863	6620	57.55	1514.1401	1298.14	0	OCOEE R	0	0	1	1.81	0.13193	6288.877	Mississippi River	06020003011	60200				G190x			06020003	0.6005137095	0.6024838287	0.0856101203	0.4776487387	0.7501912411
663920	663920	F	663920	6621	1.47	1533.91	1328.43	0	OCOEE R	0	0	2	1.82	0.02055	985.21293	Mississippi River	06020003004	60200				G190x			06020003	0.641411146	0.6441833273	0.0821021228	0.5252216151	0.7798170815
17286	17286	F	17286	6622	12.5	1546.41	1337.8	0	OCOEE R	0	0	0	1.83	0.0541	2607.59768	Mississippi River	06020003003	60200				G190x			06020003	0.6420825349	0.6448402838	0.081664998	0.5255797592	0.7792921145
17284	17284	F	17284	6623	71.17	1650.65	1444.22	0	OCOEE R	0	0	0	1.88	0.31327	15511.09189	Mississippi River	06020003001	60200				G190x			06020003	0.6459841009	0.6486268676	0.0792970638	0.5303292486	0.7813299618
17867	17867	F	17867	6624	49.92	49.919998	71.75	0	S SHOAL CR	1	0	0	0.85	0.73757	16511.24365	Mississippi River	06020002030	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17875	17875	F	17875	6625	0.08	50	71.75	0	S SHOAL CR	0	0	1	0.85	0.01433	320.70735	Mississippi River	06020002030	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17868	17868	F	17868	6626	22.27	22.27	42.78	0	N SHOAL CR	1	0	0	0.67	0.55965	9875.2468	Mississippi River	06020002079	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17878	17878	F	17878	6627	0.3	22.57	42.78	0	N SHOAL CR	0	0	1	0.67	0.02551	450.21113	Mississippi River	06020002079	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
